text,category,priority,source,category_encoded,priority_encoded
crack maintenance repair pipeline jammed,Maintenance,Low,synth_highacc,4,1
pickup drop van bicycle license,Transport,Medium,synth_highacc,5,0
gutter sewage cleaning exposed bulb,Maintenance,High,synth_highacc,4,2
document admission bonafide migration,Administration,High,synth_highacc,7,2
roof sweeping leak socket ladder,Maintenance,High,synth_highacc,4,2
upload vpn speed monitor configure,IT Support,Low,synth_highacc,0,1
request for a few more dustbins in the backyard people often hang out there in the evening and there s nowhere to throw small wrappers or bottles one or two extra bins would help keep the grass clean,Hostels,Low,complaint_triage,1,1
signature clerk attestation registrar notarized,Administration,High,synth_highacc,7,2
towel locker rough slow towel,Hostels,Medium,synth_highacc,1,0
chapter paper credit textbook subject,Academics,Low,synth_highacc,2,1
group workshop project project subject,Academics,Low,synth_highacc,2,1
invoice due duplicate statement invoice,Fees / Finance,Medium,synth_highacc,3,0
citation aisle format shelf bibliography,Library,High,synth_highacc,8,2
my attendance for the professional communication class was marked absent for the entire last week even though i was present i checked the manual register and my signature is there the faculty says i need to contact the portal admin to get it corrected,Academics,Medium,complaint_triage,2,0
canteen breakfast stale quality chapati,Canteen,Low,synth_highacc,9,1
violence vandalism physical patrol thief,Security / Discipline,Medium,synth_highacc,6,0
nonfiction counter collection catalogue article,Library,Low,synth_highacc,8,1
update charger failing shutdown port,IT Support,Medium,synth_highacc,0,0
bibliography author section counter desk,Library,Low,synth_highacc,8,1
circular scholarship clarification missing clerk,Administration,Low,synth_highacc,7,1
i noticed that the lock on the side door of the humanities building doesn t click shut properly anyone can just walk in without swiping their id card even after hours,Security / Discipline,Medium,complaint_triage,6,0
digital signature failed on my provisional degree certificate i need this document for a visa interview scheduled for tomorrow morning the copy i downloaded has an invalid watermark on the university seal i need a corrected verified pdf sent to my registered email within the next hour,Academics,High,complaint_triage,2,2
indicator pickup broken auto route,Transport,Medium,synth_highacc,5,0
cloud latency sync freeze cable,IT Support,Medium,synth_highacc,0,0
towel inverter rough window curtain,Hostels,Medium,synth_highacc,1,0
meal bill spoiled worth curry,Canteen,High,synth_highacc,9,2
vpn charger disconnecting portal display,IT Support,Low,synth_highacc,0,1
threatened theft killed stalk teasing,Security / Discipline,Medium,synth_highacc,6,0
finance late office tuition grant,Fees / Finance,Medium,synth_highacc,3,0
snack breakfast items dinner queue,Canteen,High,synth_highacc,9,2
security breach near the back entrance of block d i saw an unidentified individual wandering near the stairwell who did not have a student id or a visitor pass when approached they ran toward the laundry area we need the security guards to check the perimeter and verify the gate logs immediately,Hostels,High,complaint_triage,1,2
raped harrass assaulted stalking evidence,Security / Discipline,High,synth_highacc,6,2
battery meter dead cycle taillight,Transport,Medium,synth_highacc,5,0
clerk processing rude application approval,Administration,High,synth_highacc,7,2
article fiction unavailable thesis reading,Library,High,synth_highacc,8,2
mattress inverter hard heating drainage,Hostels,Medium,synth_highacc,1,0
projector reboot freeze cable authentication,IT Support,High,synth_highacc,0,2
drainage mosquito clogged cotton fan,Hostels,Low,synth_highacc,1,1
driver fare speeding seat ticket,Transport,Low,synth_highacc,5,1
chapter midterm overdue textbook lecturer,Academics,Low,synth_highacc,2,1
mosquito slipper bucket bathroom water,Hostels,High,synth_highacc,1,2
reimbursement application pending gst bank,Fees / Finance,Low,synth_highacc,3,1
notebook final correction tutorial report,Academics,Low,synth_highacc,2,1
shampoo roommate finished almirah expensive,Hostels,High,synth_highacc,1,2
installment fund plan refund pending,Fees / Finance,High,synth_highacc,3,2
locker warden key chair staircase,Hostels,Low,synth_highacc,1,1
statement finance account credited account,Fees / Finance,Medium,synth_highacc,3,0
credit debit credit fee audit,Fees / Finance,Low,synth_highacc,3,1
examination dean form official missing,Administration,High,synth_highacc,7,2
tube cement flicker pane broken,Maintenance,Medium,synth_highacc,4,0
credit debit penalty pending cashier,Fees / Finance,High,synth_highacc,3,2
cable driver loose bandwidth ram,IT Support,High,synth_highacc,0,2
patrol thieves vehicle attack stalking,Security / Discipline,High,synth_highacc,6,2
ticket route counter bus horn,Transport,Low,synth_highacc,5,1
ventilator tap exhaust almirah shampoo,Hostels,High,synth_highacc,1,2
soap strict missing staircase mug,Hostels,Low,synth_highacc,1,1
cashier remit pending loan waiver,Fees / Finance,Low,synth_highacc,3,1
investigate attack matter scam steals,Security / Discipline,High,synth_highacc,6,2
software laptop crashing mac wifi,IT Support,High,synth_highacc,0,2
accused theft scam witness stole,Security / Discipline,Medium,synth_highacc,6,0
bill price water rate bill,Canteen,High,synth_highacc,9,2
software processor crashing mouse modem,IT Support,High,synth_highacc,0,2
food canteen shortage pickle taste,Canteen,High,synth_highacc,9,2
can we have a separate fast track line for students who just need to pick up a pre printed receipt currently everyone stands in the same queue regardless of whether they are paying or just collecting a document,Fees / Finance,Low,complaint_triage,3,1
catalogue subscription search silent newspaper,Library,Medium,synth_highacc,8,0
dean official approval regulation official,Administration,Low,synth_highacc,7,1
bucket cupboard cracked ventilator bathroom,Hostels,High,synth_highacc,1,2
i suspect that my scholarship was revoked by mistake i still meet all the gpa and credit requirements but my account shows i m now paying the out of state rate,Administration,High,complaint_triage,7,2
request for a fan repair in room 201 the ceiling fan is making a very loud grinding noise on high speed it feels like it might fall or the motor might burn out soon it s getting too warm to sleep without it please have a technician look at it,Hostels,Medium,complaint_triage,1,0
antivirus backup backup firewall port,IT Support,Low,synth_highacc,0,1
roommate ventilator noisy mattress tap,Hostels,Medium,synth_highacc,1,0
canteen cup cup cup,Canteen,High,synth_highacc,9,2
vegetable expensive sabzi chicken rice,Canteen,Low,synth_highacc,9,1
netbanking balance upi gst audit,Fees / Finance,Low,synth_highacc,3,1
shelf newspaper labelling catalogue librarian,Library,Medium,synth_highacc,8,0
guideline registrar followed verification deadline,Administration,Medium,synth_highacc,7,0
fee penalty structure deduction bank,Fees / Finance,High,synth_highacc,3,2
deadline processing extension form application,Administration,Medium,synth_highacc,7,0
tube repair flicker repair tile,Maintenance,Medium,synth_highacc,4,0
error crash display adapter server,IT Support,Medium,synth_highacc,0,0
hygiene curry poor rice rice,Canteen,Low,synth_highacc,9,1
locker drainage jammed tap corridor,Hostels,Medium,synth_highacc,1,0
invoice invoice concession bill reimbursement,Fees / Finance,Medium,synth_highacc,3,0
reference section desk bibliography renew,Library,Low,synth_highacc,8,1
drugs stalk peddling offence harrash,Security / Discipline,High,synth_highacc,6,2
deadline official extension migration sworn,Administration,Medium,synth_highacc,7,0
bathroom expensive dirty expensive strict,Hostels,High,synth_highacc,1,2
fare route increased numberplate bus,Transport,Low,synth_highacc,5,1
window exhaust shutter noisy staircase,Hostels,Low,synth_highacc,1,1
due remit date installment deduction,Fees / Finance,Low,synth_highacc,3,1
error crash usb protocol authentication,IT Support,High,synth_highacc,0,2
overcharge milk juice water stale,Canteen,Medium,synth_highacc,9,0
seat conductor broken cab stop,Transport,Low,synth_highacc,5,1
deduction fund wrong due cleared,Fees / Finance,Medium,synth_highacc,3,0
workshop chapter registration diploma teacher,Academics,High,synth_highacc,2,2
ssd charger storage wifi computer,IT Support,High,synth_highacc,0,2
taste kitchen bad egg sabzi,Canteen,Low,synth_highacc,9,1
blanket mattress toilet slipper geyser,Hostels,High,synth_highacc,1,2
schedule fuel provided fare cycle,Transport,High,synth_highacc,5,2
ssd email storage vpn bandwidth,IT Support,Medium,synth_highacc,0,0
carpenter cement hole leak bulb,Maintenance,Low,synth_highacc,4,1
approval verification awaited seal delay,Administration,Medium,synth_highacc,7,0
construction grill noise renovation ladder,Maintenance,Medium,synth_highacc,4,0
browser ip portal download mac,IT Support,High,synth_highacc,0,2
research reading material return article,Library,High,synth_highacc,8,2
taste juice fork hygiene sabzi,Canteen,Medium,synth_highacc,9,0
hostel bunk bucket mattress,Hostels,High,synth_highacc,1,2
nonfiction magazine collection edition absent,Library,High,synth_highacc,8,2
vpn internet scanner server portal,IT Support,Medium,synth_highacc,0,0
trespass witness prohibited tease haras,Security / Discipline,High,synth_highacc,6,2
drink juice sauce juice rate,Canteen,Medium,synth_highacc,9,0
subject topic elective delay score,Academics,Low,synth_highacc,2,1
chapter cancel summary group midterm,Academics,Medium,synth_highacc,2,0
router modem speed log freeze,IT Support,Low,synth_highacc,0,1
fee budget refund fee,Fees / Finance,Low,synth_highacc,3,1
document regulation circular certificate,Administration,High,synth_highacc,7,2
sexually stalking abusing teasing violence,Security / Discipline,Medium,synth_highacc,6,0
status attestation unknown hostel dean,Administration,Low,synth_highacc,7,1
weapon stalk seized teased stolen,Security / Discipline,High,synth_highacc,6,2
snack mess items chapati queue,Canteen,Medium,synth_highacc,9,0
blanket mattress mosquito shampoo cupboard,Hostels,High,synth_highacc,1,2
headlight van dim rickshaw provided,Transport,Low,synth_highacc,5,1
cctv evidence footage fraud stranger,Security / Discipline,Low,synth_highacc,6,1
roommate washroom shifting service warden,Hostels,Medium,synth_highacc,1,0
status notice application notary delay,Administration,Low,synth_highacc,7,1
nonfiction return collection counter periodical,Library,Low,synth_highacc,8,1
fare diesel revision stop ticket,Transport,Medium,synth_highacc,5,0
due gst date credited bill,Fees / Finance,Medium,synth_highacc,3,0
credit debit credited pending deduction,Fees / Finance,High,synth_highacc,3,2
attestation requested signature deadline sworn,Administration,Low,synth_highacc,7,1
invoice scholarship duplicate installment scholarship,Fees / Finance,Medium,synth_highacc,3,0
sink noisy pipe water warden,Hostels,Medium,synth_highacc,1,0
vegetable rate oily cook sabzi,Canteen,High,synth_highacc,9,2
drainage exhaust overflowing stinking flush,Hostels,High,synth_highacc,1,2
vpn patch email server desktop,IT Support,High,synth_highacc,0,2
workshop timetable material internship overdue,Academics,Medium,synth_highacc,2,0
printer error offline latency update,IT Support,Low,synth_highacc,0,1
fee concession structure interest invoice,Fees / Finance,Low,synth_highacc,3,1
harrass scam sexual investigate rape,Security / Discipline,High,synth_highacc,6,2
catalogue fine search available renew,Library,High,synth_highacc,8,2
